"Submit_team";"iGEM_ID";"type"
"2015_Cornell_";"BBa_K1595029";"coding"
"2015_Cornell_";"BBa_K1595030";"coding"
"2015_Cornell_";"BBa_K1595031";"coding"
"2013_TecMonterrey";"BBa_K1166002";"composite"
"2013_TecMonterrey";"BBa_K1166000";"Regulatory"
"2013_TecMonterrey";"BBa_K1166001";"coding"
"2013_TecMonterrey";"BBa_K1166004";"coding"
"2013_TecMonterrey";"BBa_K1166005";"coding"
"2013_Ciencias_UNAM";"BBa_K872004";"composite"
"2013_Ciencias_UNAM";"BBa_K872005";"composite"
"2013_Ciencias_UNAM";"BBa_K872003";"coding"
"2017_WashU_StLouis";"BBa_K2195002";"composite"
"2017_WashU_StLouis";"BBa_K2195000";"coding"
"2017_WashU_StLouis";"BBa_K2195001";"coding"
"2017_WashU_StLouis";"BBa_K2195005";"coding"
"2017_WashU_StLouis";"BBa_K2195006";"coding"
"2017_WashU_StLouis";"BBa_K2195008";"coding"
"2013_Arizona_State";"BBa_K1190000";"coding"
"2013_Arizona_State";"BBa_K1190001";"coding"
"2013_Arizona_State";"BBa_K1190002";"coding"
"2013_Arizona_State";"BBa_K1190003";"coding"
"2013_Arizona_State";"BBa_K1190004";"coding"
"2015_FAFU-CHINA";"BBa_K1864000";"coding"
"2015_FAFU-CHINA";"BBa_K1864001";"coding"
"2017_iTesla-SoundBio";"BBa_K2363000";"coding"
"2004_Antiquity";"BBa_E0615";"composite"
"2004_Antiquity";"BBa_I0403";"composite"
"2004_Antiquity";"BBa_I0406";"composite"
"2004_Antiquity";"BBa_I0407";"composite"
"2004_Antiquity";"BBa_I0408";"composite"
"2004_Antiquity";"BBa_I12026";"composite"
"2004_Antiquity";"BBa_I12029";"composite"
"2004_Antiquity";"BBa_I13017";"composite"
"2004_Antiquity";"BBa_I13973";"composite"
"2004_Antiquity";"BBa_I5610";"composite"
"2004_Antiquity";"BBa_I5611";"composite"
"2004_Antiquity";"BBa_E0433";"composite"
"2004_Antiquity";"BBa_E0600";"composite"
"2004_Antiquity";"BBa_E0601";"composite"
"2004_Antiquity";"BBa_E0602";"composite"
"2004_Antiquity";"BBa_E0603";"composite"
"2004_Antiquity";"BBa_E0604";"composite"
"2004_Antiquity";"BBa_E0605";"composite"
"2004_Antiquity";"BBa_E0610";"composite"
"2004_Antiquity";"BBa_E0611";"composite"
"2004_Antiquity";"BBa_E0613";"composite"
"2004_Antiquity";"BBa_E0614";"composite"
"2004_Antiquity";"BBa_I0100";"composite"
"2004_Antiquity";"BBa_I0401";"composite"
"2004_Antiquity";"BBa_I0402";"composite"
"2004_Antiquity";"BBa_I0404";"composite"
"2004_Antiquity";"BBa_I0405";"composite"
"2004_Antiquity";"BBa_I0409";"composite"
"2004_Antiquity";"BBa_I1100";"composite"
"2004_Antiquity";"BBa_I11060";"composite"
"2004_Antiquity";"BBa_I11061";"composite"
"2004_Antiquity";"BBa_I11062";"composite"
"2004_Antiquity";"BBa_I11063";"composite"
"2004_Antiquity";"BBa_I12002";"composite"
"2004_Antiquity";"BBa_I12011";"composite"
"2004_Antiquity";"BBa_I12051";"composite"
"2004_Antiquity";"BBa_I12052";"composite"
"2004_Antiquity";"BBa_I12053";"composite"
"2004_Antiquity";"BBa_I12054";"composite"
"2004_Antiquity";"BBa_I12055";"composite"
"2004_Antiquity";"BBa_I12056";"composite"
"2004_Antiquity";"BBa_I12057";"composite"
"2004_Antiquity";"BBa_I12230";"composite"
"2004_Antiquity";"BBa_I12232";"composite"
"2004_Antiquity";"BBa_I12233";"composite"
"2004_Antiquity";"BBa_I13016";"composite"
"2004_Antiquity";"BBa_I13036";"composite"
"2004_Antiquity";"BBa_I13037";"composite"
"2004_Antiquity";"BBa_I13038";"composite"
"2004_Antiquity";"BBa_I13204";"composite"
"2004_Antiquity";"BBa_I13271";"composite"
"2004_Antiquity";"BBa_I13279";"composite"
"2004_Antiquity";"BBa_I13303";"composite"
"2004_Antiquity";"BBa_I13305";"composite"
"2004_Antiquity";"BBa_I13307";"composite"
"2004_Antiquity";"BBa_I13308";"composite"
"2004_Antiquity";"BBa_I13309";"composite"
"2004_Antiquity";"BBa_I13310";"composite"
"2004_Antiquity";"BBa_I13311";"composite"
"2004_Antiquity";"BBa_I13312";"composite"
"2004_Antiquity";"BBa_I13313";"composite"
"2004_Antiquity";"BBa_I13314";"composite"
"2004_Antiquity";"BBa_I13710";"composite"
"2004_Antiquity";"BBa_I13711";"composite"
"2004_Antiquity";"BBa_I13712";"composite"
"2004_Antiquity";"BBa_I13721";"composite"
"2004_Antiquity";"BBa_I13730";"composite"
"2004_Antiquity";"BBa_I13800";"composite"
"2004_Antiquity";"BBa_I13801";"composite"
"2004_Antiquity";"BBa_I13920";"composite"
"2004_Antiquity";"BBa_I13921";"composite"
"2004_Antiquity";"BBa_I13922";"composite"
"2004_Antiquity";"BBa_I14001";"composite"
"2004_Antiquity";"BBa_I14002";"composite"
"2004_Antiquity";"BBa_I14003";"composite"
"2004_Antiquity";"BBa_I14005";"composite"
"2004_Antiquity";"BBa_I14006";"composite"
"2004_Antiquity";"BBa_I14009";"composite"
"2004_Antiquity";"BBa_I14010";"composite"
"2004_Antiquity";"BBa_I14011";"composite"
"2004_Antiquity";"BBa_I14012";"composite"
"2004_Antiquity";"BBa_I14013";"composite"
"2004_Antiquity";"BBa_I14014";"composite"
"2004_Antiquity";"BBa_I14020";"composite"
"2004_Antiquity";"BBa_I14022";"composite"
"2004_Antiquity";"BBa_I14023";"composite"
"2004_Antiquity";"BBa_I14024";"composite"
"2004_Antiquity";"BBa_I14025";"composite"
"2004_Antiquity";"BBa_I14026";"composite"
"2004_Antiquity";"BBa_I14027";"composite"
"2004_Antiquity";"BBa_I14028";"composite"
"2004_Antiquity";"BBa_I14029";"composite"
"2004_Antiquity";"BBa_I14030";"composite"
"2004_Antiquity";"BBa_I14031";"composite"
"2004_Antiquity";"BBa_I14035";"composite"
"2004_Antiquity";"BBa_I14036";"composite"
"2004_Antiquity";"BBa_I14037";"composite"
"2004_Antiquity";"BBa_I14038";"composite"
"2004_Antiquity";"BBa_I14040";"composite"
"2004_Antiquity";"BBa_I14041";"composite"
"2004_Antiquity";"BBa_I14042";"composite"
"2004_Antiquity";"BBa_I14043";"composite"
"2004_Antiquity";"BBa_I14045";"composite"
"2004_Antiquity";"BBa_I14046";"composite"
"2004_Antiquity";"BBa_I14050";"composite"
"2004_Antiquity";"BBa_I14051";"composite"
"2004_Antiquity";"BBa_I14052";"composite"
"2004_Antiquity";"BBa_I14053";"composite"
"2004_Antiquity";"BBa_I14054";"composite"
"2004_Antiquity";"BBa_I14055";"composite"
"2004_Antiquity";"BBa_I14056";"composite"
"2004_Antiquity";"BBa_I14057";"composite"
"2004_Antiquity";"BBa_I14059";"composite"
"2004_Antiquity";"BBa_I14060";"composite"
"2004_Antiquity";"BBa_I14061";"composite"
"2004_Antiquity";"BBa_I4285";"composite"
"2004_Antiquity";"BBa_I534160";"composite"
"2004_Antiquity";"BBa_I5612";"composite"
"2004_Antiquity";"BBa_I6117";"composite"
"2004_Antiquity";"BBa_I6118";"composite"
"2004_Antiquity";"BBa_I7000";"composite"
"2004_Antiquity";"BBa_I7001";"composite"
"2004_Antiquity";"BBa_I7003";"composite"
"2004_Antiquity";"BBa_I7010";"composite"
"2004_Antiquity";"BBa_I7020";"composite"
"2004_Antiquity";"BBa_I7024";"composite"
"2004_Antiquity";"BBa_P0476";"composite"
"2004_Antiquity";"BBa_P0477";"composite"
"2004_Antiquity";"BBa_S04002";"composite"
"2004_Antiquity";"BBa_S04003";"composite"
"2004_Antiquity";"BBa_I14032";"Regulatory"
"2004_Antiquity";"BBa_I12006";"Regulatory"
"2004_Antiquity";"BBa_I12007";"Regulatory"
"2004_Antiquity";"BBa_I12014";"Regulatory"
"2004_Antiquity";"BBa_I12036";"Regulatory"
"2004_Antiquity";"BBa_I12040";"Regulatory"
"2004_Antiquity";"BBa_I12210";"Regulatory"
"2004_Antiquity";"BBa_I14015";"Regulatory"
"2004_Antiquity";"BBa_I14016";"Regulatory"
"2004_Antiquity";"BBa_I14017";"Regulatory"
"2004_Antiquity";"BBa_I14018";"Regulatory"
"2004_Antiquity";"BBa_I14033";"Regulatory"
"2004_Antiquity";"BBa_I14034";"Regulatory"
"2004_Antiquity";"BBa_R0061";"Regulatory"
"2004_Antiquity";"BBa_R0071";"Regulatory"
"2004_Antiquity";"BBa_R0073";"Regulatory"
"2004_Antiquity";"BBa_R0074";"Regulatory"
"2004_Antiquity";"BBa_R0077";"Regulatory"
"2004_Antiquity";"BBa_R0078";"Regulatory"
"2004_Antiquity";"BBa_R0079";"Regulatory"
"2004_Antiquity";"BBa_R0080";"Regulatory"
"2004_Antiquity";"BBa_R0081";"Regulatory"
"2004_Antiquity";"BBa_R0082";"Regulatory"
"2004_Antiquity";"BBa_R0083";"Regulatory"
"2004_Antiquity";"BBa_R0084";"Regulatory"
"2004_Antiquity";"BBa_R2000";"Regulatory"
"2004_Antiquity";"BBa_R2001";"Regulatory"
"2004_Antiquity";"BBa_R2002";"Regulatory"
"2004_Antiquity";"BBa_I12001";"Regulatory"
"2004_Antiquity";"BBa_I12003";"Regulatory"
"2004_Antiquity";"BBa_I12005";"Regulatory"
"2004_Antiquity";"BBa_I12008";"Regulatory"
"2004_Antiquity";"BBa_I12010";"Regulatory"
"2004_Antiquity";"BBa_I12021";"Regulatory"
"2004_Antiquity";"BBa_I12031";"Regulatory"
"2004_Antiquity";"BBa_I12032";"Regulatory"
"2004_Antiquity";"BBa_I12034";"Regulatory"
"2004_Antiquity";"BBa_I12035";"Regulatory"
"2004_Antiquity";"BBa_I12037";"Regulatory"
"2004_Antiquity";"BBa_I12044";"Regulatory"
"2004_Antiquity";"BBa_I12045";"Regulatory"
"2004_Antiquity";"BBa_I12046";"Regulatory"
"2004_Antiquity";"BBa_I12047";"Regulatory"
"2004_Antiquity";"BBa_I12212";"Regulatory"
"2004_Antiquity";"BBa_I12219";"Regulatory"
"2004_Antiquity";"BBa_I13005";"Regulatory"
"2004_Antiquity";"BBa_I13006";"Regulatory"
"2004_Antiquity";"BBa_I13267";"Regulatory"
"2004_Antiquity";"BBa_I14021";"Regulatory"
"2004_Antiquity";"BBa_I9201";"Regulatory"
"2004_Antiquity";"BBa_R0001";"Regulatory"
"2004_Antiquity";"BBa_R0075";"Regulatory"
"2004_Antiquity";"BBa_R1074";"Regulatory"
"2004_Antiquity";"BBa_R1075";"Regulatory"
"2004_Antiquity";"BBa_E0030";"coding"
"2004_Antiquity";"BBa_E0040";"coding"
"2004_Antiquity";"BBa_E1010";"coding"
"2004_Antiquity";"BBa_C0024";"coding"
"2004_Antiquity";"BBa_C0056";"coding"
"2004_Antiquity";"BBa_C0070";"coding"
"2004_Antiquity";"BBa_C0071";"coding"
"2004_Antiquity";"BBa_C0072";"coding"
"2004_Antiquity";"BBa_C0073";"coding"
"2004_Antiquity";"BBa_C0074";"coding"
"2004_Antiquity";"BBa_C0075";"coding"
"2004_Antiquity";"BBa_C0076";"coding"
"2004_Antiquity";"BBa_C0077";"coding"
"2004_Antiquity";"BBa_C0078";"coding"
"2004_Antiquity";"BBa_C0079";"coding"
"2004_Antiquity";"BBa_C0080";"coding"
"2004_Antiquity";"BBa_C0082";"coding"
"2004_Antiquity";"BBa_C0083";"coding"
"2004_Antiquity";"BBa_C0160";"coding"
"2004_Antiquity";"BBa_C0161";"coding"
"2004_Antiquity";"BBa_C0170";"coding"
"2004_Antiquity";"BBa_C0171";"coding"
"2004_Antiquity";"BBa_C0178";"coding"
"2004_Antiquity";"BBa_C0179";"coding"
"2004_Antiquity";"BBa_C2001";"coding"
"2004_Antiquity";"BBa_E0020";"coding"
"2004_Antiquity";"BBa_I11021";"coding"
"2004_Antiquity";"BBa_I11031";"coding"
"2004_Antiquity";"BBa_C0013";"coding"
"2004_Antiquity";"BBa_C0020";"coding"
"2004_Antiquity";"BBa_C0028";"coding"
"2004_Antiquity";"BBa_C0041";"coding"
"2004_Antiquity";"BBa_C0081";"coding"
"2004_Antiquity";"BBa_C0100";"coding"
"2004_Antiquity";"BBa_C0101";"coding"
"2004_Antiquity";"BBa_C0176";"coding"
"2004_Antiquity";"BBa_C0177";"coding"
"2004_Antiquity";"BBa_C2000";"coding"
"2004_Antiquity";"BBa_I11020";"coding"
"2004_Antiquity";"BBa_I11024";"coding"
"2004_Antiquity";"BBa_I11030";"coding"
"2004_Antiquity";"BBa_I11040";"coding"
"2004_Antiquity";"BBa_I11041";"coding"
"2004_Antiquity";"BBa_I11050";"coding"
"2004_Antiquity";"BBa_I11051";"coding"
"2004_Antiquity";"BBa_I12033";"coding"
"2004_Antiquity";"BBa_I12043";"coding"
"2004_Antiquity";"BBa_I12200";"coding"
"2004_Antiquity";"BBa_I12201";"coding"
"2004_Antiquity";"BBa_I12202";"coding"
"2004_Antiquity";"BBa_I12203";"coding"
"2004_Antiquity";"BBa_I12205";"coding"
"2004_Antiquity";"BBa_I13701";"coding"
"2004_Antiquity";"BBa_I9200";"coding"
"2004_Antiquity";"BBa_B0017";"terminators"
"2017_Worldshaper-Nanjing";"BBa_K2513000";"Regulatory"
"2017_Worldshaper-Nanjing";"BBa_K2513020";"coding"
"2017_Worldshaper-Nanjing";"BBa_K2513031";"coding"
"2017_Worldshaper-Nanjing";"BBa_K2513032";"coding"
"2017_Worldshaper-Nanjing";"BBa_K2513033";"coding"
"2017_Worldshaper-Nanjing";"BBa_K2513034";"coding"
"2010_MIT";"BBa_K415023";"composite"
"2010_MIT";"BBa_K415000";"composite"
"2010_MIT";"BBa_K415001";"composite"
"2010_MIT";"BBa_K415002";"composite"
"2010_MIT";"BBa_K415003";"composite"
"2010_MIT";"BBa_K415004";"composite"
"2010_MIT";"BBa_K415006";"composite"
"2010_MIT";"BBa_K415007";"composite"
"2010_MIT";"BBa_K415008";"composite"
"2010_MIT";"BBa_K415009";"composite"
"2010_MIT";"BBa_K415010";"composite"
"2010_MIT";"BBa_K415019";"composite"
"2010_MIT";"BBa_K415020";"composite"
"2010_MIT";"BBa_K415021";"composite"
"2010_MIT";"BBa_K415022";"composite"
"2010_MIT";"BBa_K415069";"composite"
"2010_MIT";"BBa_K415109";"composite"
"2010_MIT";"BBa_K415110";"composite"
"2010_MIT";"BBa_K415138";"composite"
"2010_MIT";"BBa_K415147";"composite"
"2010_MIT";"BBa_K415148";"composite"
"2010_MIT";"BBa_K415149";"composite"
"2010_MIT";"BBa_K415150";"composite"
"2010_MIT";"BBa_K415151";"composite"
"2010_MIT";"BBa_K415152";"composite"
"2010_MIT";"BBa_K415210";"composite"
"2010_MIT";"BBa_K415031";"Regulatory"
"2010_MIT";"BBa_K415032";"Regulatory"
"2010_MIT";"BBa_K415506";"Regulatory"
"2010_MIT";"BBa_K415507";"Regulatory"
"2010_MIT";"BBa_K415508";"Regulatory"
"2010_MIT";"BBa_K415509";"Regulatory"
"2010_MIT";"BBa_K415510";"Regulatory"
"2010_MIT";"BBa_K415511";"Regulatory"
"2010_MIT";"BBa_K415512";"Regulatory"
"2010_MIT";"BBa_K415513";"Regulatory"
"2010_MIT";"BBa_K415514";"Regulatory"
"2010_MIT";"BBa_K415120";"coding"
"2010_MIT";"BBa_K415121";"coding"
"2010_MIT";"BBa_K415122";"coding"
"2010_MIT";"BBa_K415123";"coding"
"2010_MIT";"BBa_K415124";"coding"
"2010_MIT";"BBa_K415125";"coding"
"2010_MIT";"BBa_K415500";"coding"
"2010_MIT";"BBa_K415501";"coding"
"2010_MIT";"BBa_K415502";"coding"
"2010_MIT";"BBa_K415503";"coding"
"2010_MIT";"BBa_K415504";"coding"
"2010_MIT";"BBa_K415505";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36012";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36013";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36014";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36038";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36203";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36210";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36222";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36246";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36252";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36295";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36304";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36307";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36394";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36549";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36650";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36651";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36698";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36700";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36701";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36702";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36704";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36708";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36709";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36719";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36725";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36728";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36729";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36730";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36731";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36732";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36733";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36979";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36982";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36983";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36990";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36991";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36992";"composite"
"2011_Stanford BIOE44 - S11";"BBa_M36011";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36051";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36100";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36101";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36113";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36230";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36233";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36240";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36245";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36247";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36250";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36287";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36290";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36303";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36699";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36707";"Regulatory"
"2011_Stanford BIOE44 - S11";"BBa_M36720";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36722";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36006";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36007";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36008";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36023";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36024";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36025";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36026";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36027";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36028";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36042";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36050";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36103";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36106";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36107";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36108";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36111";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36200";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36220";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36221";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36231";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36234";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36244";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36251";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36280";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36285";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36286";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36306";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36500";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36548";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36705";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36706";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36710";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36712";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36715";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36716";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36717";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36718";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36721";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36723";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36996";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36997";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36999";"coding"
"2011_Stanford BIOE44 - S11";"BBa_M36305";"terminators"
"2017_Hong_Kong_UCCKE";"BBa_K2197300";"composite"
"2017_Hong_Kong_UCCKE";"BBa_K2197301";"composite"
"2017_Hong_Kong_UCCKE";"BBa_K2197400";"composite"
"2017_Hong_Kong_UCCKE";"BBa_K2197401";"composite"
"2017_Hong_Kong_UCCKE";"BBa_K2197500";"composite"
"2017_Hong_Kong_UCCKE";"BBa_K2197502";"composite"
"2017_Hong_Kong_UCCKE";"BBa_K2197510";"composite"
"2017_Hong_Kong_UCCKE";"BBa_K2197600";"composite"
"2017_Hong_Kong_UCCKE";"BBa_K2197303";"Regulatory"
"2017_JNFLS";"BBa_K2358000";"Regulatory"
"2017_JNFLS";"BBa_K2358004";"Regulatory"
"2017_JNFLS";"BBa_K2358005";"Regulatory"
"2017_JNFLS";"BBa_K2358002";"coding"
"2016_BostonU";"BBa_K1875013";"composite"
"2016_BostonU";"BBa_K1875014";"composite"
"2016_BostonU";"BBa_K1875015";"composite"
"2016_BostonU";"BBa_K1875016";"composite"
"2016_BostonU";"BBa_K1875017";"composite"
"2016_BostonU";"BBa_K1875018";"composite"
"2016_BostonU";"BBa_K1875019";"composite"
"2016_BostonU";"BBa_K1875000";"Regulatory"
"2010_Tokyo_Tech";"BBa_K395136";"composite"
"2010_Tokyo_Tech";"BBa_K395401";"composite"
"2010_Tokyo_Tech";"BBa_K395402";"composite"
"2010_Tokyo_Tech";"BBa_K395403";"composite"
"2010_Tokyo_Tech";"BBa_K395404";"composite"
"2010_Tokyo_Tech";"BBa_K395405";"composite"
"2010_Tokyo_Tech";"BBa_K395406";"composite"
"2010_Tokyo_Tech";"BBa_K395407";"composite"
"2010_Tokyo_Tech";"BBa_K395408";"composite"
"2010_Tokyo_Tech";"BBa_K395998";"composite"
"2010_Tokyo_Tech";"BBa_K395999";"composite"
"2010_Tokyo_Tech";"BBa_K395008";"Regulatory"
"2010_Tokyo_Tech";"BBa_K395009";"Regulatory"
"2010_Tokyo_Tech";"BBa_K395015";"Regulatory"
"2010_Tokyo_Tech";"BBa_K395020";"Regulatory"
"2010_Tokyo_Tech";"BBa_K395025";"Regulatory"
"2010_Tokyo_Tech";"BBa_K395301";"Regulatory"
"2010_Tokyo_Tech";"BBa_K395302";"Regulatory"
"2010_Tokyo_Tech";"BBa_K395303";"Regulatory"
"2010_Tokyo_Tech";"BBa_K395166";"coding"
"2010_Tokyo_Tech";"BBa_K395700";"coding"
"2010_Tokyo_Tech";"BBa_K395601";"terminators"
"2016_NTHU_Taiwan";"BBa_K2073006";"composite"
"2016_NTHU_Taiwan";"BBa_K2073007";"composite"
"2016_NTHU_Taiwan";"BBa_K2073008";"composite"
"2016_NTHU_Taiwan";"BBa_K2073009";"composite"
"2016_NTHU_Taiwan";"BBa_K2073010";"composite"
"2016_NTHU_Taiwan";"BBa_K2073011";"composite"
"2016_NTHU_Taiwan";"BBa_K2073012";"composite"
"2016_NTHU_Taiwan";"BBa_K2073013";"composite"
"2016_NTHU_Taiwan";"BBa_K2073000";"coding"
"2016_NTHU_Taiwan";"BBa_K2073001";"coding"
"2016_NTHU_Taiwan";"BBa_K2073002";"coding"
"2016_NTHU_Taiwan";"BBa_K2073003";"coding"
"2016_NTHU_Taiwan";"BBa_K2073004";"coding"
"2016_NTHU_Taiwan";"BBa_K2073005";"coding"
"2015_Nagahama";"BBa_K1653011";"composite"
"2015_Nagahama";"BBa_K1653005";"composite"
"2015_Nagahama";"BBa_K1653009";"composite"
"2015_Nagahama";"BBa_K1653010";"composite"
"2015_Nagahama";"BBa_K1653012";"composite"
"2015_Nagahama";"BBa_K1653013";"composite"
"2015_Nagahama";"BBa_K1653014";"composite"
"2015_Nagahama";"BBa_K1653000";"coding"
"2015_Nagahama";"BBa_K1653001";"coding"
"2015_Nagahama";"BBa_K1653002";"coding"
"2015_Nagahama";"BBa_K1653003";"coding"
"2015_Nagahama";"BBa_K1653004";"coding"
"2015_Nagahama";"BBa_K1653006";"coding"
"2015_Nagahama";"BBa_K1653007";"coding"
"2015_Nagahama";"BBa_K1653008";"coding"
"2014_Saarland";"BBa_K1469001";"coding"
"2014_Saarland";"BBa_K1469002";"coding"
"2014_Saarland";"BBa_K1469003";"coding"
"2014_Saarland";"BBa_K1469004";"coding"
"2014_Saarland";"BBa_K1469005";"coding"
"2014_Saarland";"BBa_K1469006";"coding"
"2014_Saarland";"BBa_K1469007";"coding"
"2014_Saarland";"BBa_K1469008";"coding"
"2014_Saarland";"BBa_K1469009";"coding"
"2008_MIT 20.109 Fall07";"BBa_M333333";"composite"
"2008_MIT 20.109 Fall07";"BBa_M333334";"composite"
"2017_Groningen";"BBa_K2361008";"Regulatory"
"2017_Groningen";"BBa_K2361009";"Regulatory"
"2017_Groningen";"BBa_K2361010";"Regulatory"
"2017_Groningen";"BBa_K2361000";"coding"
"2017_Groningen";"BBa_K2361001";"coding"
"2017_Vilnius-Lithuania";"BBa_K2259034";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259035";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259038";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259040";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259042";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259043";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259044";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259047";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259049";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259051";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259052";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259053";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259056";"composite"
"2017_Vilnius-Lithuania";"BBa_K2259057";"composite"
