"submit_team";"image_url"
"2014_XMU-China";"static/image/image/2014/XMU-China_03.png"
"2014_XMU-China";"static/image/image/2014/XMU-China_04.png"
"2014_XMU-China";"static/image/image/2014/XMU-China_05.png"
"2014_Yale";"static/image/image/2014/Yale_01.png"
"2014_Yale";"static/image/image/2014/Yale_02.png"
"2014_Yale";"static/image/image/2014/Yale_03.png"
"2014_Yale";"static/image/image/2014/Yale_04.png"
"2014_Yale";"static/image/image/2014/Yale_05.png"
"2014_Yale";"static/image/image/2014/Yale_06.png"
"2014_York";"static/image/image/2014/York_01.png"
"2014_York";"static/image/image/2014/York_02.png"
"2014_York";"static/image/image/2014/York_03.png"
"2014_ZJU-China";"static/image/image/2014/ZJU-China_01.png"
"2014_ZJU-China";"static/image/image/2014/ZJU-China_02.png"
"2014_ZJU-China";"static/image/image/2014/ZJU-China_03.png"
"2014_ZJU-China";"static/image/image/2014/ZJU-China_04.png"
"2014_ZJU-China";"static/image/image/2014/ZJU-China_05.png"
"2014_ZJU-China";"static/image/image/2014/ZJU-China_06.png"
"2014_ZJU-China";"static/image/image/2014/ZJU-China_07.png"
"2015_Aachen";"static/image/image/2015/Aachen_01.png"
"2015_Aachen";"static/image/image/2015/Aachen_02.png"
"2015_Aachen";"static/image/image/2015/Aachen_03.png"
"2015_Aachen";"static/image/image/2015/Aachen_04.png"
"2015_Aalto-Helsinki";"static/image/image/2015/Aalto-Helsinki_01.png"
"2015_Aalto-Helsinki";"static/image/image/2015/Aalto-Helsinki_02.png"
"2015_Aalto-Helsinki";"static/image/image/2015/Aalto-Helsinki_03.png"
"2015_Aalto-Helsinki";"static/image/image/2015/Aalto-Helsinki_04.png"
"2015_AHUT_China";"static/image/image/2015/AHUT_China_01.png"
"2015_AHUT_China";"static/image/image/2015/AHUT_China_02.png"
"2015_AHUT_China";"static/image/image/2015/AHUT_China_03.png"
"2015_AHUT_China";"static/image/image/2015/AHUT_China_04.png"
"2015_AHUT_China";"static/image/image/2015/AHUT_China_05.png"
"2015_Amoy";"static/image/image/2015/Amoy_01.png"
"2015_Amoy";"static/image/image/2015/Amoy_02.png"
"2015_Amoy";"static/image/image/2015/Amoy_03.png"
"2015_Amoy";"static/image/image/2015/Amoy_04.png"
"2015_Amsterdam";"static/image/image/2015/Amsterdam_01.png"
"2015_Amsterdam";"static/image/image/2015/Amsterdam_02.png"
"2015_Amsterdam";"static/image/image/2015/Amsterdam_03.png"
"2015_Amsterdam";"static/image/image/2015/Amsterdam_04.png"
"2015_ATOMS-Turkiye";"static/image/image/2015/ATOMS-Turkiye_01.png"
"2015_ATOMS-Turkiye";"static/image/image/2015/ATOMS-Turkiye_02.png"
"2015_ATOMS-Turkiye";"static/image/image/2015/ATOMS-Turkiye_03.png"
"2015_ATOMS-Turkiye";"static/image/image/2015/ATOMS-Turkiye_04.png"
"2015_ATOMS-Turkiye";"static/image/image/2015/ATOMS-Turkiye_05.png"
"2015_ATOMS-Turkiye";"static/image/image/2015/ATOMS-Turkiye_06.png"
"2015_ATOMS-Turkiye";"static/image/image/2015/ATOMS-Turkiye_07.png"
"2015_AUC_TURKEY";"static/image/image/2015/AUC_TURKEY_01.png"
"2015_Austin_UTexas";"static/image/image/2015/Austin_UTexas_01.png"
"2015_BABS_UNSW_Australia";"static/image/image/2015/BABS_UNSW_Australia_01.png"
"2015_BABS_UNSW_Australia";"static/image/image/2015/BABS_UNSW_Australia_02.png"
"2015_BABS_UNSW_Australia";"static/image/image/2015/BABS_UNSW_Australia_03.png"
"2015_Bielefeld-CeBiTec";"static/image/image/2015/Bielefeld-CeBiTec_01.png"
"2015_Bielefeld-CeBiTec";"static/image/image/2015/Bielefeld-CeBiTec_02.png"
"2015_Bielefeld-CeBiTec";"static/image/image/2015/Bielefeld-CeBiTec_03.png"
"2015_Bielefeld-CeBiTec";"static/image/image/2015/Bielefeld-CeBiTec_04.png"
"2015_BIOSINT_Mexico";"static/image/image/2015/BIOSINT_Mexico_01.png"
"2015_BIOSINT_Mexico";"static/image/image/2015/BIOSINT_Mexico_02.png"
"2015_BIOSINT_Mexico";"static/image/image/2015/BIOSINT_Mexico_03.png"
"2015_Birkbeck";"static/image/image/2015/Birkbeck_01.png"
"2015_Birkbeck";"static/image/image/2015/Birkbeck_02.png"
"2015_Birkbeck";"static/image/image/2015/Birkbeck_03.png"
"2015_Birkbeck";"static/image/image/2015/Birkbeck_04.png"
"2015_BIT";"static/image/image/2015/BIT_01.png"
"2015_BIT-China";"static/image/image/2015/BIT-China_01.png"
"2015_BIT-China";"static/image/image/2015/BIT-China_02.png"
"2015_BIT-China";"static/image/image/2015/BIT-China_03.png"
"2015_BIT-China";"static/image/image/2015/BIT-China_04.png"
"2015_BIT-China";"static/image/image/2015/BIT-China_05.png"
"2015_BIT-China";"static/image/image/2015/BIT-China_06.png"
"2015_BIT-China";"static/image/image/2015/BIT-China_07.png"
"2015_BNU-CHINA";"static/image/image/2015/BNU-CHINA_01.png"
"2015_BNU-CHINA";"static/image/image/2015/BNU-CHINA_02.png"
"2015_BNU-CHINA";"static/image/image/2015/BNU-CHINA_03.png"
"2015_Bordeaux";"static/image/image/2015/Bordeaux_01.png"
"2015_Bordeaux";"static/image/image/2015/Bordeaux_02.png"
"2015_Bordeaux";"static/image/image/2015/Bordeaux_03.png"
"2015_Brasil-USP";"static/image/image/2015/Brasil-USP_01.png"
"2015_Brasil-USP";"static/image/image/2015/Brasil-USP_02.png"
"2015_Brasil-USP";"static/image/image/2015/Brasil-USP_03.png"
"2015_Brasil-USP";"static/image/image/2015/Brasil-USP_04.png"
"2015_British_Columbia";"static/image/image/2015/British_Columbia_01.png"
"2015_British_Columbia";"static/image/image/2015/British_Columbia_02.png"
"2015_BroadRun-NorthernVA";"static/image/image/2015/BroadRun-NorthernVA_01.png"
"2015_BroadRun-NorthernVA";"static/image/image/2015/BroadRun-NorthernVA_02.png"
"2015_Carnegie_Mellon";"static/image/image/2015/Carnegie_Mellon_01.png"
"2015_Carnegie_Mellon";"static/image/image/2015/Carnegie_Mellon_02.png"
"2015_CAU_China";"static/image/image/2015/CAU_China_01.png"
"2015_CAU_China";"static/image/image/2015/CAU_China_02.png"
"2015_CGU_Taiwan";"static/image/image/2015/CGU_Taiwan_01.png"
"2015_CGU_Taiwan";"static/image/image/2015/CGU_Taiwan_02.png"
"2015_Chalmers-Gothenburg";"static/image/image/2015/Chalmers-Gothenburg_01.png"
"2015_Chalmers-Gothenburg";"static/image/image/2015/Chalmers-Gothenburg_02.png"
"2015_Chalmers-Gothenburg";"static/image/image/2015/Chalmers-Gothenburg_03.png"
"2015_CHINA_CD_UESTC";"static/image/image/2015/CHINA_CD_UESTC_01.png"
"2015_CHINA_CD_UESTC";"static/image/image/2015/CHINA_CD_UESTC_02.png"
"2015_CHINA_CD_UESTC";"static/image/image/2015/CHINA_CD_UESTC_03.png"
"2015_CHINA_CD_UESTC";"static/image/image/2015/CHINA_CD_UESTC_04.png"
"2015_CHINA_CD_UESTC";"static/image/image/2015/CHINA_CD_UESTC_05.png"
"2015_China_Tongji";"static/image/image/2015/China_Tongji_01.png"
"2015_CityU_HK";"static/image/image/2015/CityU_HK_01.png"
"2015_CityU_HK";"static/image/image/2015/CityU_HK_02.png"
"2015_Columbia_NYC";"static/image/image/2015/Columbia_NYC_01.png"
"2015_Columbia_NYC";"static/image/image/2015/Columbia_NYC_02.png"
"2015_Concordia";"static/image/image/2015/Concordia_01.png"
"2015_Concordia";"static/image/image/2015/Concordia_02.png"
"2015_Concordia";"static/image/image/2015/Concordia_03.png"
"2015_Cooper_Union";"static/image/image/2015/Cooper_Union_01.png"
"2015_Cornell_";"static/image/image/2015/Cornell__01.png"
"2015_CSU_Fort_Collins";"static/image/image/2015/CSU_Fort_Collins_01.png"
"2015_CU_Boulder";"static/image/image/2015/CU_Boulder_01.png"
"2015_Czech_Republic";"static/image/image/2015/Czech_Republic_01.png"
"2015_Czech_Republic";"static/image/image/2015/Czech_Republic_02.png"
"2015_Czech_Republic";"static/image/image/2015/Czech_Republic_03.png"
"2015_DTU-Denmark";"static/image/image/2015/DTU-Denmark_01.png"
"2015_DTU-Denmark";"static/image/image/2015/DTU-Denmark_02.png"
"2015_Duke";"static/image/image/2015/Duke_01.png"
"2015_Duke";"static/image/image/2015/Duke_02.png"
"2015_Dundee";"static/image/image/2015/Dundee_01.png"
"2015_Edinburgh";"static/image/image/2015/Edinburgh_01.png"
"2015_Edinburgh";"static/image/image/2015/Edinburgh_02.png"
"2015_FAFU-CHINA";"static/image/image/2015/FAFU-CHINA_01.png"
"2015_FAFU-CHINA";"static/image/image/2015/FAFU-CHINA_02.png"
"2015_Freiburg";"static/image/image/2015/Freiburg_01.png"
"2015_Gaston_Day_School";"static/image/image/2015/Gaston_Day_School_01.png"
"2015_Genspace";"static/image/image/2015/Genspace_01.png"
"2015_Genspace";"static/image/image/2015/Genspace_02.png"
"2015_Genspace";"static/image/image/2015/Genspace_03.png"
"2015_Genspace";"static/image/image/2015/Genspace_04.png"
"2015_GeorgiaTech";"static/image/image/2015/GeorgiaTech_01.png"
"2015_Georgia_State";"static/image/image/2015/Georgia_State_01.png"
"2015_Georgia_State";"static/image/image/2015/Georgia_State_02.png"
"2015_Glasgow";"static/image/image/2015/Glasgow_01.png"
"2015_Glasgow";"static/image/image/2015/Glasgow_02.png"
"2015_Glasgow";"static/image/image/2015/Glasgow_03.png"
"2015_Glasgow";"static/image/image/2015/Glasgow_04.png"
"2015_Glasgow";"static/image/image/2015/Glasgow_05.png"
"2015_Groningen";"static/image/image/2015/Groningen_01.png"
"2015_Groningen";"static/image/image/2015/Groningen_02.png"
"2015_Groningen";"static/image/image/2015/Groningen_03.png"
"2015_HAFS-Korea";"static/image/image/2015/HAFS-Korea_01.png"
"2015_HAFS-Korea";"static/image/image/2015/HAFS-Korea_02.png"
"2015_HAFS-Korea";"static/image/image/2015/HAFS-Korea_03.png"
"2015_Hamburg";"static/image/image/2015/Hamburg_01.png"
"2015_Hamburg";"static/image/image/2015/Hamburg_02.png"
"2015_Hamburg";"static/image/image/2015/Hamburg_03.png"
"2015_Harvard_BioDesign";"static/image/image/2015/Harvard_BioDesign_01.png"
"2015_Heidelberg";"static/image/image/2015/Heidelberg_01.png"
"2015_Heidelberg";"static/image/image/2015/Heidelberg_02.png"
"2015_Heidelberg";"static/image/image/2015/Heidelberg_03.png"
"2015_Heidelberg";"static/image/image/2015/Heidelberg_04.png"
"2015_Heidelberg";"static/image/image/2015/Heidelberg_05.png"
"2015_HKUST-Rice";"static/image/image/2015/HKUST-Rice_01.png"
"2015_HKUST-Rice";"static/image/image/2015/HKUST-Rice_02.png"
"2015_HKUST-Rice";"static/image/image/2015/HKUST-Rice_03.png"
"2015_HKUST-Rice";"static/image/image/2015/HKUST-Rice_04.png"
"2015_HokkaidoU_Japan";"static/image/image/2015/HokkaidoU_Japan_01.png"
"2015_HokkaidoU_Japan";"static/image/image/2015/HokkaidoU_Japan_02.png"
"2015_HokkaidoU_Japan";"static/image/image/2015/HokkaidoU_Japan_03.png"
"2015_HokkaidoU_Japan";"static/image/image/2015/HokkaidoU_Japan_04.png"
"2015_Hong_Kong-CUHK";"static/image/image/2015/Hong_Kong-CUHK_01.png"
"2015_Hong_Kong-CUHK";"static/image/image/2015/Hong_Kong-CUHK_02.png"
"2015_Hong_Kong-CUHK";"static/image/image/2015/Hong_Kong-CUHK_03.png"
"2015_Hong_Kong_HKU";"static/image/image/2015/Hong_Kong_HKU_01.png"
"2015_Hong_Kong_HKU";"static/image/image/2015/Hong_Kong_HKU_02.png"
"2015_Hong_Kong_HKU";"static/image/image/2015/Hong_Kong_HKU_03.png"
"2015_Hong_Kong_HKU";"static/image/image/2015/Hong_Kong_HKU_04.png"
"2015_Hong_Kong_HKU";"static/image/image/2015/Hong_Kong_HKU_05.png"
"2015_Hong_Kong_HKU";"static/image/image/2015/Hong_Kong_HKU_06.png"
"2015_HSNU-TAIPEI";"static/image/image/2015/HSNU-TAIPEI_01.png"
"2015_HSNU-TAIPEI";"static/image/image/2015/HSNU-TAIPEI_02.png"
"2015_HSNU-TAIPEI";"static/image/image/2015/HSNU-TAIPEI_03.png"
"2015_HSNU-TAIPEI";"static/image/image/2015/HSNU-TAIPEI_04.png"
"2015_HUST-China";"static/image/image/2015/HUST-China_01.png"
"2015_HUST-China";"static/image/image/2015/HUST-China_02.png"
"2015_HUST-China";"static/image/image/2015/HUST-China_03.png"
"2015_HUST-China";"static/image/image/2015/HUST-China_04.png"
"2015_HUST-China";"static/image/image/2015/HUST-China_05.png"
"2015_HZAU-China";"static/image/image/2015/HZAU-China_01.png"
"2015_HZAU-China";"static/image/image/2015/HZAU-China_02.png"
"2015_HZAU-China";"static/image/image/2015/HZAU-China_03.png"
"2015_HZAU-China";"static/image/image/2015/HZAU-China_04.png"
"2015_IISER_Pune";"static/image/image/2015/IISER_Pune_01.png"
"2015_IISER_Pune";"static/image/image/2015/IISER_Pune_02.png"
"2015_IIT_Delhi";"static/image/image/2015/IIT_Delhi_01.png"
"2015_IIT_Delhi";"static/image/image/2015/IIT_Delhi_02.png"
"2015_IIT_Delhi";"static/image/image/2015/IIT_Delhi_03.png"
"2015_IIT_Delhi";"static/image/image/2015/IIT_Delhi_04.png"
"2015_IIT_Delhi";"static/image/image/2015/IIT_Delhi_05.png"
"2015_IIT_Delhi";"static/image/image/2015/IIT_Delhi_06.png"
"2015_IIT_Madras";"static/image/image/2015/IIT_Madras_01.png"
"2015_IIT_Madras";"static/image/image/2015/IIT_Madras_02.png"
"2015_ITB_INDONESIA";"static/image/image/2015/ITB_INDONESIA_01.png"
"2015_ITB_INDONESIA";"static/image/image/2015/ITB_INDONESIA_02.png"
"2015_ITB_INDONESIA";"static/image/image/2015/ITB_INDONESIA_03.png"
"2015_Jilin_China";"static/image/image/2015/Jilin_China_01.png"
"2015_Jilin_China";"static/image/image/2015/Jilin_China_02.png"
"2015_Jilin_China";"static/image/image/2015/Jilin_China_03.png"
"2015_Jilin_China";"static/image/image/2015/Jilin_China_04.png"
"2015_KAIT_Japan";"static/image/image/2015/KAIT_Japan_01.png"
"2015_KAIT_Japan";"static/image/image/2015/KAIT_Japan_02.png"
"2015_KU_Leuven";"static/image/image/2015/KU_Leuven_01.png"
"2015_KU_Leuven";"static/image/image/2015/KU_Leuven_02.png"
"2015_KU_Leuven";"static/image/image/2015/KU_Leuven_03.png"
"2015_LASATX";"static/image/image/2015/LASATX_01.png"
"2015_LASATX";"static/image/image/2015/LASATX_02.png"
"2015_LaVerne-Leos";"static/image/image/2015/LaVerne-Leos_01.png"
"2015_LaVerne-Leos";"static/image/image/2015/LaVerne-Leos_02.png"
"2015_Leicester";"static/image/image/2015/Leicester_01.png"
"2015_Leicester";"static/image/image/2015/Leicester_02.png"
"2015_Leicester";"static/image/image/2015/Leicester_03.png"
"2015_Leicester";"static/image/image/2015/Leicester_04.png"
"2015_Leicester";"static/image/image/2015/Leicester_05.png"
"2015_Leicester";"static/image/image/2015/Leicester_06.png"
"2015_Lethbridge";"static/image/image/2015/Lethbridge_01.png"
"2015_Lethbridge";"static/image/image/2015/Lethbridge_02.png"
"2015_LZU-China";"static/image/image/2015/LZU-China_01.png"
"2015_LZU-China";"static/image/image/2015/LZU-China_02.png"
"2015_LZU-China";"static/image/image/2015/LZU-China_03.png"
"2015_LZU-China";"static/image/image/2015/LZU-China_04.png"
"2015_LZU-China";"static/image/image/2015/LZU-China_05.png"
"2015_LZU-China";"static/image/image/2015/LZU-China_06.png"
"2015_Macquarie_Australia";"static/image/image/2015/Macquarie_Australia_01.png"
"2015_Macquarie_Australia";"static/image/image/2015/Macquarie_Australia_02.png"
"2015_Macquarie_Australia";"static/image/image/2015/Macquarie_Australia_03.png"
"2015_Macquarie_Australia";"static/image/image/2015/Macquarie_Australia_04.png"
"2015_Macquarie_Australia";"static/image/image/2015/Macquarie_Australia_05.png"
"2015_Manchester-Graz";"static/image/image/2015/Manchester-Graz_01.png"
"2015_Manchester-Graz";"static/image/image/2015/Manchester-Graz_02.png"
"2015_Manchester-Graz";"static/image/image/2015/Manchester-Graz_03.png"
"2015_Manchester-Graz";"static/image/image/2015/Manchester-Graz_04.png"
"2015_METU_Turkey";"static/image/image/2015/METU_Turkey_01.png"
"2015_METU_Turkey";"static/image/image/2015/METU_Turkey_02.png"
"2015_METU_Turkey";"static/image/image/2015/METU_Turkey_03.png"
"2015_METU_Turkey";"static/image/image/2015/METU_Turkey_04.png"
"2015_Mingdao";"static/image/image/2015/Mingdao_01.png"
"2015_Mingdao";"static/image/image/2015/Mingdao_02.png"
"2015_Mingdao";"static/image/image/2015/Mingdao_03.png"
"2015_Mingdao";"static/image/image/2015/Mingdao_04.png"
"2015_Mingdao";"static/image/image/2015/Mingdao_05.png"
"2015_MIT";"static/image/image/2015/MIT_01.png"
"2015_MIT";"static/image/image/2015/MIT_02.png"
"2015_Nagahama";"static/image/image/2015/Nagahama_01.png"
"2015_Nagahama";"static/image/image/2015/Nagahama_02.png"
"2015_Nagahama";"static/image/image/2015/Nagahama_03.png"
"2015_Nagahama";"static/image/image/2015/Nagahama_04.png"
"2015_Nanjing-China";"static/image/image/2015/Nanjing-China_01.png"
"2015_Nanjing-China";"static/image/image/2015/Nanjing-China_02.png"
"2015_Nankai";"static/image/image/2015/Nankai_01.png"
"2015_Nankai";"static/image/image/2015/Nankai_02.png"
"2015_Nankai";"static/image/image/2015/Nankai_03.png"
"2015_Nankai";"static/image/image/2015/Nankai_04.png"
"2015_NEAU-China";"static/image/image/2015/NEAU-China_01.png"
"2015_NEFU_China";"static/image/image/2015/NEFU_China_01.png"
"2015_NEFU_China";"static/image/image/2015/NEFU_China_02.png"
"2015_NEFU_China";"static/image/image/2015/NEFU_China_03.png"
"2015_NEFU_China";"static/image/image/2015/NEFU_China_04.png"
"2015_NEFU_China";"static/image/image/2015/NEFU_China_05.png"
"2015_NJAU_China";"static/image/image/2015/NJAU_China_01.png"
"2015_NJAU_China";"static/image/image/2015/NJAU_China_02.png"
"2015_NJAU_China";"static/image/image/2015/NJAU_China_03.png"
"2015_NJU-China";"static/image/image/2015/NJU-China_01.png"
"2015_NJU-China";"static/image/image/2015/NJU-China_02.png"
"2015_NJU-China";"static/image/image/2015/NJU-China_03.png"
"2015_Northeastern_Boston";"static/image/image/2015/Northeastern_Boston_01.png"
"2015_Northeastern_Boston";"static/image/image/2015/Northeastern_Boston_02.png"
"2015_NRP-UEA-Norwich";"static/image/image/2015/NRP-UEA-Norwich_01.png"
"2015_NRP-UEA-Norwich";"static/image/image/2015/NRP-UEA-Norwich_02.png"
"2015_NTNU_Trondheim";"static/image/image/2015/NTNU_Trondheim_01.png"
"2015_NTNU_Trondheim";"static/image/image/2015/NTNU_Trondheim_02.png"
"2015_NTNU_Trondheim";"static/image/image/2015/NTNU_Trondheim_03.png"
"2015_NTU-LIHPAO-Taiwan";"static/image/image/2015/NTU-LIHPAO-Taiwan_01.png"
"2015_NTU-LIHPAO-Taiwan";"static/image/image/2015/NTU-LIHPAO-Taiwan_02.png"
"2015_NTU-LIHPAO-Taiwan";"static/image/image/2015/NTU-LIHPAO-Taiwan_03.png"
"2015_NTU-Singapore";"static/image/image/2015/NTU-Singapore_01.png"
"2015_NTU-Singapore";"static/image/image/2015/NTU-Singapore_02.png"
"2015_NUDT_CHINA";"static/image/image/2015/NUDT_CHINA_01.png"
"2015_NUDT_CHINA";"static/image/image/2015/NUDT_CHINA_02.png"
"2015_NUDT_CHINA";"static/image/image/2015/NUDT_CHINA_03.png"
"2015_NU_Kazakhstan";"static/image/image/2015/NU_Kazakhstan_01.png"
"2015_NYMU-Taipei";"static/image/image/2015/NYMU-Taipei_01.png"
"2015_NYMU-Taipei";"static/image/image/2015/NYMU-Taipei_02.png"
"2015_NYMU-Taipei";"static/image/image/2015/NYMU-Taipei_03.png"
"2015_OLS_Canmore_AB_CA";"static/image/image/2015/OLS_Canmore_AB_CA_01.png"
"2015_OUC-China";"static/image/image/2015/OUC-China_01.png"
"2015_OUC-China";"static/image/image/2015/OUC-China_02.png"
"2015_Paris_Bettencourt";"static/image/image/2015/Paris_Bettencourt_01.png"
"2015_Paris_Bettencourt";"static/image/image/2015/Paris_Bettencourt_02.png"
"2015_Paris_Bettencourt";"static/image/image/2015/Paris_Bettencourt_03.png"
"2015_Paris_Saclay";"static/image/image/2015/Paris_Saclay_01.png"
"2015_Paris_Saclay";"static/image/image/2015/Paris_Saclay_02.png"
"2015_Paris_Saclay";"static/image/image/2015/Paris_Saclay_03.png"
"2015_Paris_Saclay";"static/image/image/2015/Paris_Saclay_04.png"
"2015_Pasteur_Paris";"static/image/image/2015/Pasteur_Paris_01.png"
"2015_Pasteur_Paris";"static/image/image/2015/Pasteur_Paris_02.png"
"2015_Peking";"static/image/image/2015/Peking_01.png"
"2015_Peking";"static/image/image/2015/Peking_02.png"
"2015_Peking";"static/image/image/2015/Peking_03.png"
"2015_Peking";"static/image/image/2015/Peking_04.png"
"2015_Peking";"static/image/image/2015/Peking_05.png"
"2015_Peking";"static/image/image/2015/Peking_06.png"
"2015_Pitt";"static/image/image/2015/Pitt_01.png"
"2015_Pitt";"static/image/image/2015/Pitt_02.png"
"2015_Pretoria_UP";"static/image/image/2015/Pretoria_UP_01.png"
"2015_Pretoria_UP";"static/image/image/2015/Pretoria_UP_02.png"
"2015_Pretoria_UP";"static/image/image/2015/Pretoria_UP_03.png"
"2015_Purdue";"static/image/image/2015/Purdue_01.png"
"2015_Queens_Canada";"static/image/image/2015/Queens_Canada_01.png"
"2015_Queens_Canada";"static/image/image/2015/Queens_Canada_02.png"
"2015_SCUT";"static/image/image/2015/SCUT_01.png"
"2015_SCUT";"static/image/image/2015/SCUT_02.png"
"2015_Scut-Champion-Park";"static/image/image/2015/Scut-Champion-Park_01.png"
"2015_Scut-Champion-Park";"static/image/image/2015/Scut-Champion-Park_02.png"
"2015_SCUT-China";"static/image/image/2015/SCUT-China_01.png"
"2015_SCUT-China";"static/image/image/2015/SCUT-China_02.png"
"2015_SCU_China";"static/image/image/2015/SCU_China_01.png"
"2015_SCU_China";"static/image/image/2015/SCU_China_02.png"
"2015_SCU_China";"static/image/image/2015/SCU_China_03.png"
"2015_SCU_China";"static/image/image/2015/SCU_China_04.png"
"2015_SCU_China";"static/image/image/2015/SCU_China_05.png"
"2015_SDU-Denmark";"static/image/image/2015/SDU-Denmark_01.png"
"2015_SF_Bay_Area_DIYBio";"static/image/image/2015/SF_Bay_Area_DIYBio_01.png"
"2015_SF_Bay_Area_DIYBio";"static/image/image/2015/SF_Bay_Area_DIYBio_02.png"
"2015_Shenzhen_SFLS";"static/image/image/2015/Shenzhen_SFLS_01.png"
"2015_Sherbrooke";"static/image/image/2015/Sherbrooke_01.png"
"2015_SJTU-BioX-Shanghai";"static/image/image/2015/SJTU-BioX-Shanghai_01.png"
"2015_SJTU-BioX-Shanghai";"static/image/image/2015/SJTU-BioX-Shanghai_02.png"
"2015_SJTU-BioX-Shanghai";"static/image/image/2015/SJTU-BioX-Shanghai_03.png"
"2015_Slovenia_HS";"static/image/image/2015/Slovenia_HS_01.png"
"2015_SPSingapore";"static/image/image/2015/SPSingapore_01.png"
"2015_SPSingapore";"static/image/image/2015/SPSingapore_02.png"
"2015_SPSingapore";"static/image/image/2015/SPSingapore_03.png"
"2015_Stanford-Brown";"static/image/image/2015/Stanford-Brown_01.png"
"2015_Stanford-Brown";"static/image/image/2015/Stanford-Brown_02.png"
"2015_Stanford-Brown";"static/image/image/2015/Stanford-Brown_03.png"
"2015_Stockholm";"static/image/image/2015/Stockholm_01.png"
"2015_Stockholm";"static/image/image/2015/Stockholm_02.png"
"2015_Stockholm";"static/image/image/2015/Stockholm_03.png"
"2015_Stockholm";"static/image/image/2015/Stockholm_04.png"
"2015_Stockholm";"static/image/image/2015/Stockholm_05.png"
"2015_Stony_Brook";"static/image/image/2015/Stony_Brook_01.png"
"2015_Stony_Brook";"static/image/image/2015/Stony_Brook_02.png"
"2015_Stony_Brook";"static/image/image/2015/Stony_Brook_03.png"
"2015_Sydney_Australia";"static/image/image/2015/Sydney_Australia_01.png"
"2015_Sydney_Australia";"static/image/image/2015/Sydney_Australia_02.png"
"2015_Sydney_Australia";"static/image/image/2015/Sydney_Australia_03.png"
"2015_Sydney_Australia";"static/image/image/2015/Sydney_Australia_04.png"
"2015_SYSU_CHINA";"static/image/image/2015/SYSU_CHINA_01.png"
"2015_SYSU_CHINA";"static/image/image/2015/SYSU_CHINA_02.png"
"2015_SYSU_CHINA";"static/image/image/2015/SYSU_CHINA_03.png"
"2015_SYSU_CHINA";"static/image/image/2015/SYSU_CHINA_04.png"
"2015_SYSU_CHINA";"static/image/image/2015/SYSU_CHINA_05.png"
"2015_SYSU_CHINA";"static/image/image/2015/SYSU_CHINA_06.png"
"2015_SYSU_CHINA";"static/image/image/2015/SYSU_CHINA_07.png"
"2015_SZU_China";"static/image/image/2015/SZU_China_01.png"
"2015_SZU_China";"static/image/image/2015/SZU_China_02.png"
"2015_TAS_Taipei";"static/image/image/2015/TAS_Taipei_01.png"
"2015_TCU_Taiwan";"static/image/image/2015/TCU_Taiwan_01.png"
"2015_Technion_HS_Israel";"static/image/image/2015/Technion_HS_Israel_01.png"
"2015_Technion_HS_Israel";"static/image/image/2015/Technion_HS_Israel_02.png"
"2015_Technion_HS_Israel";"static/image/image/2015/Technion_HS_Israel_03.png"
"2015_Technion_HS_Israel";"static/image/image/2015/Technion_HS_Israel_04.png"
"2015_Technion_Israel";"static/image/image/2015/Technion_Israel_01.png"
"2015_Technion_Israel";"static/image/image/2015/Technion_Israel_02.png"
"2015_Technion_Israel";"static/image/image/2015/Technion_Israel_03.png"
"2015_Tianjin";"static/image/image/2015/Tianjin_01.png"
"2015_TJU";"static/image/image/2015/TJU_01.png"
"2015_TJU";"static/image/image/2015/TJU_02.png"
"2015_TJU";"static/image/image/2015/TJU_03.png"
"2015_TJU";"static/image/image/2015/TJU_04.png"
"2015_TJU";"static/image/image/2015/TJU_05.png"
"2015_Tokyo_Tech";"static/image/image/2015/Tokyo_Tech_01.png"
"2015_Tokyo_Tech";"static/image/image/2015/Tokyo_Tech_02.png"
"2015_Tokyo_Tech";"static/image/image/2015/Tokyo_Tech_03.png"
"2015_Tokyo_Tech";"static/image/image/2015/Tokyo_Tech_04.png"
"2015_Toronto";"static/image/image/2015/Toronto_01.png"
"2015_Toulouse";"static/image/image/2015/Toulouse_01.png"
"2015_Toulouse";"static/image/image/2015/Toulouse_02.png"
"2015_Toulouse";"static/image/image/2015/Toulouse_03.png"
"2015_Toulouse";"static/image/image/2015/Toulouse_04.png"
"2015_TrinityCollegeDublin";"static/image/image/2015/TrinityCollegeDublin_01.png"
"2015_Tuebingen";"static/image/image/2015/Tuebingen_01.png"
"2015_Tuebingen";"static/image/image/2015/Tuebingen_02.png"
"2015_TU_Darmstadt";"static/image/image/2015/TU_Darmstadt_01.png"
"2015_TU_Darmstadt";"static/image/image/2015/TU_Darmstadt_02.png"
"2015_TU_Darmstadt";"static/image/image/2015/TU_Darmstadt_03.png"
"2015_TU_Eindhoven";"static/image/image/2015/TU_Eindhoven_01.png"
"2015_TU_Eindhoven";"static/image/image/2015/TU_Eindhoven_02.png"
"2015_TU_Eindhoven";"static/image/image/2015/TU_Eindhoven_03.png"
"2015_UChicago";"static/image/image/2015/UChicago_01.png"
"2015_UChicago";"static/image/image/2015/UChicago_02.png"
"2015_UChicago";"static/image/image/2015/UChicago_03.png"
"2015_UChicago";"static/image/image/2015/UChicago_04.png"
"2015_UCL";"static/image/image/2015/UCL_01.png"
"2015_UCLA";"static/image/image/2015/UCLA_01.png"
"2015_UCSF";"static/image/image/2015/UCSF_01.png"
